# Recovery of a sinusoidal phase imprinted by a light shift, one run per injected frequency
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0), Fig. 5a
# Sources: data_analysis/data/intermediate_data/signal_fitting_results_by_frequency.csv (final iteration), and data_analysis/data/precomputed_true_signals/signal_extraction_*.npz, reduced as 'data_analysis/figures/Figure 5a.ipynb' does
# Columns: injected_hz, the run's nominal frequency; curve, 'fit' for the likelihood of a sinusoid fitted to the differential phase
#   (logL above its minimum) or 'true' for the periodogram of the light-shift drive; f_hz, trial frequency; value, normalised to unit peak
injected_hz,curve,f_hz,value
0.0001,fit,9.595713731792709e-05,0.59029
0.0001,fit,9.601661643542234e-05,0.599836
0.0001,fit,9.607613242110203e-05,0.609367
0.0001,fit,9.613568529781855e-05,0.618877
0.0001,fit,9.619527508843903e-05,0.628362
0.0001,fit,9.625490181584458e-05,0.637818
0.0001,fit,9.631456550293071e-05,0.647239
0.0001,fit,9.637426617260651e-05,0.656621
0.0001,fit,9.643400384779587e-05,0.665959
0.0001,fit,9.649377855143668e-05,0.67525
0.0001,fit,9.655359030648128e-05,0.684489
0.0001,fit,9.661343913589561e-05,0.693671
0.0001,fit,9.667332506266042e-05,0.702792
0.0001,fit,9.67332481097706e-05,0.711847
0.0001,fit,9.679320830023537e-05,0.720833
0.0001,fit,9.68532056570777e-05,0.729744
0.0001,fit,9.691324020333538e-05,0.738578
0.0001,fit,9.697331196206054e-05,0.747329
0.0001,fit,9.703342095631893e-05,0.755993
0.0001,fit,9.709356720919124e-05,0.764567
0.0001,fit,9.715375074377225e-05,0.773046
0.0001,fit,9.721397158317128e-05,0.781427
0.0001,fit,9.727422975051132e-05,0.789704
0.0001,fit,9.733452526893035e-05,0.797875
0.0001,fit,9.739485816158046e-05,0.805935
0.0001,fit,9.745522845162832e-05,0.813881
0.0001,fit,9.751563616225432e-05,0.821708
0.0001,fit,9.757608131665385e-05,0.829413
0.0001,fit,9.763656393803646e-05,0.836993
0.0001,fit,9.769708404962629e-05,0.844442
0.0001,fit,9.77576416746613e-05,0.851759
0.0001,fit,9.78182368363944e-05,0.858939
0.0001,fit,9.787886955809278e-05,0.865979
0.0001,fit,9.793953986303818e-05,0.872875
0.0001,fit,9.800024777452625e-05,0.879624
0.0001,fit,9.806099331586761e-05,0.886222
0.0001,fit,9.812177651038737e-05,0.892666
0.0001,fit,9.818259738142448e-05,0.898952
0.0001,fit,9.824345595233297e-05,0.905078
0.0001,fit,9.830435224648113e-05,0.91104
0.0001,fit,9.836528628725196e-05,0.916835
0.0001,fit,9.842625809804231e-05,0.92246
0.0001,fit,9.84872677022642e-05,0.927911
0.0001,fit,9.854831512334389e-05,0.933186
0.0001,fit,9.86094003847224e-05,0.938282
0.0001,fit,9.867052350985468e-05,0.943196
0.0001,fit,9.87316845222108e-05,0.947924
0.0001,fit,9.879288344527521e-05,0.952464
0.0001,fit,9.88541203025471e-05,0.956814
0.0001,fit,9.891539511753958e-05,0.96097
0.0001,fit,9.897670791378102e-05,0.96493
0.0001,fit,9.903805871481431e-05,0.968691
0.0001,fit,9.909944754419636e-05,0.972251
0.0001,fit,9.916087442549927e-05,0.975607
0.0001,fit,9.922233938230956e-05,0.978757
0.0001,fit,9.928384243822858e-05,0.981698
0.0001,fit,9.934538361687169e-05,0.984429
0.0001,fit,9.940696294186947e-05,0.986946
0.0001,fit,9.946858043686702e-05,0.989248
0.0001,fit,9.953023612552421e-05,0.991332
0.0001,fit,9.959193003151503e-05,0.993197
0.0001,fit,9.965366217852871e-05,0.99484
0.0001,fit,9.971543259026902e-05,0.996261
0.0001,fit,9.977724129045455e-05,0.997456
0.0001,fit,9.983908830281804e-05,0.998424
0.0001,fit,9.990097365110754e-05,0.999164
0.0001,fit,9.996289735908578e-05,0.999675
0.0001,fit,0.00010002485945052965,0.999954
0.0001,fit,0.00010008685994923142,1
0.0001,fit,0.0001001488988789979,0.999812
0.0001,fit,0.00010021097626365048,0.99939
0.0001,fit,0.0001002730921270256,0.998731
0.0001,fit,0.00010033524649297418,0.997836
0.0001,fit,0.00010039743938536224,0.996702
0.0001,fit,0.00010045967082807024,0.99533
0.0001,fit,0.00010052194084499383,0.993719
0.0001,fit,0.00010058424946004307,0.991869
0.0001,fit,0.00010064659669714325,0.989779
0.0001,fit,0.00010070898258023408,0.987449
0.0001,fit,0.0001007714071332705,0.984879
0.0001,fit,0.00010083387038022193,0.982069
0.0001,fit,0.00010089637234507302,0.979019
0.0001,fit,0.00010095891305182298,0.97573
0.0001,fit,0.00010102149252448594,0.972202
0.0001,fit,0.00010108411078709115,0.968436
0.0001,fit,0.00010114676786368243,0.964432
0.0001,fit,0.00010120946377831884,0.960193
0.0001,fit,0.00010127219855507397,0.955718
0.0001,fit,0.00010133497221803675,0.951009
0.0001,fit,0.00010139778479131064,0.946068
0.0001,fit,0.00010146063629901442,0.940896
0.0001,fit,0.00010152352676528143,0.935496
0.0001,fit,0.00010158645621426038,0.929869
0.0001,fit,0.00010164942467011453,0.924017
0.0001,fit,0.00010171243215702252,0.917943
0.0001,fit,0.00010177547869917761,0.911649
0.0001,fit,0.00010183856432078839,0.905138
0.0001,fit,0.00010190168904607824,0.898414
0.0001,fit,0.00010196485289928547,0.891478
0.0001,fit,0.00010202805590466378,0.884336
0.0001,fit,0.00010209129808648148,0.876989
0.0001,fit,0.00010215457946902231,0.869442
0.0001,fit,0.00010221790007658466,0.861698
0.0001,fit,0.00010228125993348243,0.853762
0.0001,fit,0.00010234465906404412,0.845639
0.0001,fit,0.00010240809749261378,0.837331
0.0001,fit,0.00010247157524355009,0.828845
0.0001,fit,0.00010253509234122725,0.820185
0.0001,fit,0.0001025986488100342,0.811356
0.0001,fit,0.00010266224467437535,0.802363
0.0001,fit,0.00010272587995866986,0.793211
0.0001,fit,0.00010278955468735243,0.783907
0.0001,fit,0.00010285326888487248,0.774456
0.0001,fit,0.00010291702257569503,0.764863
0.0001,fit,0.00010298081578429982,0.755135
0.0001,fit,0.00010304464853518219,0.745278
0.0001,fit,0.00010310852085285237,0.735298
0.0001,fit,0.00010317243276183575,0.725203
0.0001,fit,0.00010323638428667324,0.714997
0.0001,fit,0.00010330037545192056,0.70469
0.0001,fit,0.00010336440628214907,0.694286
0.0001,fit,0.00010342847680194494,0.683793
0.0001,fit,0.00010349258703590999,0.673219
0.0001,fit,0.00010355673700866084,0.66257
0.0001,fit,0.00010362092674482988,0.651854
0.0001,fit,0.00010368515626906425,0.641078
0.0001,fit,0.00010374942560602683,0.63025
0.0001,fit,0.00010381373478039539,0.619377
0.0001,fit,0.00010387808381686337,0.608467
0.0001,fit,0.00010394247274013912,0.597527
0.0001,fit,0.00010400690157494673,0.586566
0.0001,fit,0.00010407137034602529,0.57559
0.0001,fit,0.00010413587907812922,0.564608
0.0001,fit,0.00010420042779602863,0.553626
0.0001,fit,0.00010426501652450852,0.542654
0.0001,fit,0.0001043296452883697,0.531698
0.0001,fit,0.00010439431411242794,0.520766
0.0001,fit,0.00010445902302151479,0.509866
0.0001,fit,0.00010452377204047677,0.499005
0.0001,fit,0.00010458856119417624,0.488192
0.0001,fit,0.00010465339050749054,0.477432
0.0001,fit,0.00010471826000531286,0.466734
0.0001,fit,0.0001047831697125514,0.456104
0.0001,fit,0.00010484811965413019,0.445551
0.0001,fit,0.00010491310985498834,0.435081
0.0001,fit,0.00010497814034008078,0.4247
0.0001,fit,0.00010504321113437764,0.414416
0.0001,fit,0.00010510832226286452,0.404236
0.0001,fit,0.0001051734737505428,0.394165
0.0001,fit,0.00010523866562242894,0.384211
0.0001,fit,0.00010530389790355537,0.374379
0.0001,fit,0.00010536917061896957,0.364676
0.0001,fit,0.00010543448379373497,0.355106
0.0001,fit,0.00010549983745293012,0.345677
0.0001,fit,0.00010556523162164956,0.336393
0.0001,fit,0.00010563066632500294,0.32726
0.0001,fit,0.00010569614158811588,0.318283
0.0001,fit,0.0001057616574361292,0.309466
0.0001,fit,0.00010582721389419969,0.300815
0.0001,fit,0.0001058928109874993,0.292334
0.0001,fit,0.00010595844874121605,0.284026
0.0001,fit,0.0001060241271805531,0.275897
0.0001,fit,0.00010608984633072971,0.26795
0.0001,fit,0.00010615560621698029,0.260189
0.0001,fit,0.00010622140686455536,0.252616
0.0001,fit,0.00010628724829872076,0.245236
0.0001,fit,0.00010635313054475798,0.238051
0.0001,fit,0.00010641905362796451,0.231063
0.0001,fit,0.00010648501757365308,0.224277
0.0001,fit,0.00010655102240715257,0.217692
0.0001,fit,0.0001066170681538071,0.211313
0.0001,fit,0.00010668315483897695,0.20514
0.0001,fit,0.00010674928248803767,0.199175
0.0001,fit,0.000106815451126381,0.19342
0.0001,fit,0.00010688166077941394,0.187876
0.0001,fit,0.0001069479114725597,0.182544
0.0001,fit,0.00010701420323125684,0.177424
0.0001,fit,0.00010708053608096008,0.172518
0.0001,fit,0.0001071469100471395,0.167826
0.0001,fit,0.00010721332515528141,0.163348
0.0001,fit,0.00010727978143088757,0.159083
0.0001,fit,0.00010734627889947556,0.155033
0.0001,fit,0.00010741281758657911,0.151196
0.0001,fit,0.00010747939751774734,0.147572
0.0001,fit,0.00010754601871854564,0.144161
0.0001,fit,0.0001076126812145548,0.140961
0.0001,fit,0.00010767938503137192,0.137972
0.0001,fit,0.00010774613019460951,0.135192
0.0001,fit,0.00010781291672989641,0.13262
0.0001,fit,0.00010787974466287692,0.130255
0.0001,fit,0.00010794661401921163,0.128095
0.0001,fit,0.00010801352482457664,0.126138
0.0001,fit,0.00010808047710466438,0.124383
0.0001,fit,0.00010814747088518278,0.122827
0.0001,fit,0.00010821450619185614,0.121469
0.0001,fit,0.00010828158305042436,0.120306
0.0001,fit,0.00010834870148664332,0.119335
0.0001,fit,0.0001084158615262852,0.118555
0.0001,fit,0.00010848306319513768,0.117962
0.0001,fit,0.00010855030651900488,0.117555
0.0001,fit,0.00010861759152370649,0.117329
0.0001,fit,0.00010868491823507862,0.117283
0.0001,fit,0.00010875228667897298,0.117414
0.0001,fit,0.00010881969688125771,0.117718
0.0001,fit,0.00010888714886781661,0.118192
0.0001,fit,0.00010895464266454987,0.118833
0.0001,fit,0.00010902217829737337,0.119638
0.0001,fit,0.00010908975579221947,0.120603
0.0001,fit,0.00010915737517503615,0.121726
0.0001,fit,0.00010922503647178794,0.123001
0.0001,fit,0.00010929273970845498,0.124426
0.0001,fit,0.00010936048491103403,0.125998
0.0001,fit,0.00010942827210553744,0.127712
0.0001,fit,0.00010949610131799418,0.129565
0.0001,fit,0.000109563972574449,0.131552
0.0001,fit,0.0001096318859009628,0.13367
0.0001,fit,0.00010969984132361297,0.135916
0.0001,fit,0.00010976783886849261,0.138284
0.0001,fit,0.00010983587856171144,0.140771
0.0001,fit,0.00010990396042939494,0.143373
0.0001,fit,0.0001099720844976852,0.146086
0.0001,fit,0.00011004025079274007,0.148905
0.0001,fit,0.0001101084593407341,0.151827
0.0001,fit,0.00011017671016785757,0.154846
0.0001,fit,0.00011024500330031746,0.157959
0.0001,fit,0.00011031333876433654,0.161161
0.0001,fit,0.0001103817165861543,0.164448
0.0001,fit,0.00011045013679202604,0.167815
0.0001,fit,0.00011051859940822378,0.171257
0.0001,fit,0.00011058710446103547,0.174771
0.0001,fit,0.00011065565197676539,0.178352
0.0001,fit,0.0001107242419817344,0.181994
0.0001,fit,0.00011079287450227933,0.185694
0.0001,fit,0.00011086154956475367,0.189447
0.0001,fit,0.00011093026719552689,0.193247
0.0001,fit,0.00011099902742098519,0.197091
0.0001,fit,0.00011106783026753068,0.200973
0.0001,fit,0.00011113667576158235,0.204889
0.0001,fit,0.00011120556392957504,0.208834
0.0001,fit,0.00011127449479796045,0.212802
0.0001,fit,0.00011134346839320625,0.21679
0.0001,fit,0.00011141248474179695,0.220791
0.0001,fit,0.00011148154387023301,0.224802
0.0001,fit,0.00011155064580503178,0.228817
0.0001,fit,0.00011161979057272673,0.232832
0.0001,fit,0.00011168897819986772,0.236841
0.0001,fit,0.00011175820871302148,0.24084
0.0001,fit,0.00011182748213877069,0.244823
0.0001,fit,0.000111896798503715,0.248786
0.0001,fit,0.00011196615783447008,0.252723
0.0001,fit,0.00011203556015766856,0.256631
0.0001,fit,0.0001121050054999591,0.260503
0.0001,fit,0.00011217449388800737,0.264335
0.0001,fit,0.00011224402534849508,0.268122
0.0001,fit,0.00011231359990812095,0.27186
0.0001,fit,0.00011238321759359979,0.275543
0.0001,fit,0.00011245287843166344,0.279167
0.0001,fit,0.00011252258244905983,0.282726
0.0001,fit,0.00011259232967255393,0.286217
0.0001,fit,0.00011266212012892685,0.289635
0.0001,fit,0.00011273195384497677,0.292975
0.0001,fit,0.00011280183084751802,0.296232
0.0001,fit,0.00011287175116338197,0.299402
0.0001,fit,0.00011294171481941631,0.302481
0.0001,fit,0.0001130117218424854,0.305465
0.0001,fit,0.00011308177225947053,0.308349
0.0001,fit,0.00011315186609726925,0.311129
0.0001,fit,0.00011322200338279621,0.313801
0.0001,fit,0.0001132921841429823,0.316361
0.0001,fit,0.00011336240840477555,0.318806
0.0001,fit,0.00011343267619514025,0.321132
0.0001,fit,0.00011350298754105784,0.323334
0.0001,fit,0.00011357334246952605,0.325411
0.0001,fit,0.00011364374100755978,0.327358
0.0001,fit,0.00011371418318219024,0.329173
0.0001,fit,0.00011378466902046584,0.330852
0.0001,fit,0.00011385519854945131,0.332393
0.0001,fit,0.00011392577179622858,0.333792
0.0001,fit,0.00011399638878789607,0.335048
0.0001,fit,0.00011406704955156896,0.336158
0.0001,fit,0.0001141377541143796,0.33712
0.0001,fit,0.00011420850250347672,0.337932
0.0001,fit,0.00011427929474602627,0.338593
0.0001,fit,0.00011435013086921067,0.339099
0.0001,fit,0.00011442101090022955,0.339451
0.0001,fit,0.00011449193486629901,0.339647
0.0001,fit,0.00011456290279465248,0.339686
0.0001,fit,0.00011463391471253977,0.339567
0.0001,fit,0.00011470497064722807,0.339289
0.0001,fit,0.000114776070626001,0.338853
0.0001,fit,0.00011484721467615956,0.338257
0.0001,fit,0.00011491840282502121,0.337503
0.0001,fit,0.00011498963509992078,0.336589
0.0001,fit,0.00011506091152820975,0.335518
0.0001,fit,0.0001151322321372565,0.334288
0.0001,fit,0.00011520359695444675,0.332902
0.0001,fit,0.00011527500600718272,0.331361
0.0001,fit,0.00011534645932288409,0.329665
0.0001,fit,0.00011541795692898708,0.327816
0.0001,fit,0.00011548949885294535,0.325816
0.0001,fit,0.00011556108512222913,0.323667
0.0001,fit,0.00011563271576432615,0.32137
0.0001,fit,0.0001157043908067407,0.318929
0.0001,fit,0.00011577611027699459,0.316346
0.0001,fit,0.00011584787420262623,0.313623
0.0001,fit,0.00011591968261119156,0.310763
0.0001,fit,0.00011599153553026311,0.30777
0.0001,fit,0.00011606343298743101,0.304646
0.0001,fit,0.00011613537501030201,0.301395
0.0001,fit,0.00011620736162650043,0.298021
0.0001,fit,0.00011627939286366723,0.294527
0.0001,fit,0.00011635146874946102,0.290917
0.0001,fit,0.00011642358931155716,0.287195
0.0001,fit,0.00011649575457764818,0.283365
0.0001,fit,0.00011656796457544413,0.279431
0.0001,fit,0.00011664021933267177,0.275398
0.0001,fit,0.00011671251887707548,0.271271
0.0001,fit,0.00011678486323641643,0.267053
0.0001,fit,0.00011685725243847341,0.262749
0.0001,fit,0.00011692968651104199,0.258365
0.0001,fit,0.00011700216548193544,0.253904
0.0001,fit,0.00011707468937898377,0.249372
0.0001,fit,0.00011714725823003476,0.244773
0.0001,fit,0.00011721987206295294,0.240113
0.0001,fit,0.0001172925309056206,0.235397
0.0001,fit,0.00011736523478593684,0.230629
0.0001,fit,0.0001174379837318185,0.225815
0.0001,fit,0.00011751077777119943,0.220959
0.0001,fit,0.00011758361693203072,0.216066
0.0001,fit,0.00011765650124228121,0.211142
0.0001,fit,0.00011772943072993655,0.206192
0.0001,fit,0.00011780240542300025,0.201221
0.0001,fit,0.00011787542534949267,0.196233
0.0001,fit,0.00011794849053745202,0.191233
0.0001,fit,0.00011802160101493346,0.186227
0.0001,fit,0.00011809475681000994,0.181218
0.0001,fit,0.0001181679579507714,0.176213
0.0001,fit,0.00011824120446532562,0.171215
0.0001,fit,0.00011831449638179735,0.16623
0.0001,fit,0.00011838783372832928,0.161261
0.0001,fit,0.000118461216533081,0.156314
0.0001,fit,0.00011853464482423008,0.151392
0.0001,fit,0.00011860811862997119,0.1465
0.0001,fit,0.00011868163797851645,0.141642
0.0001,fit,0.00011875520289809586,0.136823
0.0001,fit,0.00011882881341695645,0.132046
0.0001,fit,0.00011890246956336318,0.127314
0.0001,fit,0.0001189761713655981,0.122633
0.0001,fit,0.00011904991885196125,0.118005
0.0001,fit,0.00011912371205076975,0.113434
0.0001,fit,0.00011919755099035873,0.108924
0.0001,fit,0.0001192714356990804,0.104477
0.0001,fit,0.00011934536620530508,0.100098
0.0001,fit,0.00011941934253742012,0.0957881
0.0001,fit,0.00011949336472383097,0.0915516
0.0001,fit,0.00011956743279296026,0.0873909
0.0001,fit,0.00011964154677324863,0.0833087
0.0001,fit,0.00011971570669315393,0.0793075
0.0001,fit,0.00011978991258115211,0.0753898
0.0001,fit,0.00011986416446573631,0.0715579
0.0001,fit,0.00011993846237541777,0.0678139
0.0001,fit,0.0001200128063387251,0.06416
0.0001,fit,0.00012008719638420452,0.060598
0.0001,fit,0.00012016163254042037,0.0571298
0.0001,fit,0.00012023611483595417,0.0537569
0.0001,fit,0.00012031064329940571,0.050481
0.0001,fit,0.00012038521795939192,0.0473035
0.0001,fit,0.00012045983884454802,0.0442256
0.0001,fit,0.00012053450598352649,0.0412486
0.0001,fit,0.00012060921940499805,0.0383735
0.0001,fit,0.00012068397913765067,0.0356012
0.0001,fit,0.00012075878521019066,0.0329326
0.0001,fit,0.00012083363765134159,0.0303683
0.0001,fit,0.00012090853648984531,0.027909
0.0001,fit,0.00012098348175446101,0.0255551
0.0001,fit,0.00012105847347396623,0.0233069
0.0001,fit,0.00012113351167715595,0.0211648
0.0001,fit,0.00012120859639284297,0.0191288
0.0001,fit,0.00012128372764985839,0.017199
0.0001,fit,0.00012135890547705061,0.0153752
0.0001,fit,0.00012143412990328647,0.0136574
0.0001,fit,0.00012150940095745016,0.0120452
0.0001,fit,0.00012158471866844431,0.0105382
0.0001,fit,0.00012166008306518895,0.00913591
0.0001,fit,0.00012173549417662251,0.00783779
0.0001,fit,0.00012181095203170091,0.00664312
0.0001,fit,0.00012188645665939847,0.00555112
0.0001,fit,0.000121962008088707,0.0045609
0.0001,fit,0.00012203760634863677,0.00367151
0.0001,fit,0.00012211325146821553,0.00288188
0.0001,fit,0.00012218894347648952,0.00219086
0.0001,fit,0.00012226468240252248,0.0015972
0.0001,fit,0.00012234046827539673,0.00109959
0.0001,fit,0.000122416301124212,0.000696618
0.0001,fit,0.00012249218097808663,0.000386784
0.0001,fit,0.00012256810786615664,0.000168518
0.0001,fit,0.00012264408181757608,4.01676e-05
0.0001,fit,0.00012272010286151747,0
0.0001,fit,0.0001227961710271709,4.62079e-05
0.0001,fit,0.00012287228634374507,0.000176909
0.0001,fit,0.00012294844884046623,0.000390148
0.0001,fit,0.00012302465854657934,0.000683899
0.0001,fit,0.00012310091549134689,0.00105607
0.0001,fit,0.00012317721970405007,0.00150449
0.0001,fit,0.00012325357121398768,0.00202694
0.0001,fit,0.00012332997005047724,0.00262112
0.0001,fit,0.00012340641624285388,0.00328469
0.0001,fit,0.00012348290982047144,0.00401524
0.0001,fit,0.0001235594508127015,0.00481028
0.0001,fit,0.0001236360392489342,0.00566731
0.0001,fit,0.00012371267515857772,0.00658375
0.0001,fit,0.00012378935857105833,0.00755697
0.0001,fit,0.00012386608951582095,0.00858431
0.0001,fit,0.0001239428680223283,0.00966305
0.0001,fit,0.00012401969412006175,0.0107904
0.0001,fit,0.00012409656783852056,0.0119636
0.0001,fit,0.00012417348920722274,0.0131799
0.0001,fit,0.00012425045825570404,0.0144363
0.0001,fit,0.0001243274750135191,0.0157299
0.0001,fit,0.00012440453951024035,0.0170579
0.0001,fit,0.00012448165177545903,0.0184173
0.0001,fit,0.00012455881183878422,0.0198051
0.0001,fit,0.0001246360197298439,0.0212184
0.0001,fit,0.00012471327547828383,0.0226541
0.0001,fit,0.00012479057911376877,0.0241093
0.0001,fit,0.00012486793066598137,0.025581
0.0001,fit,0.00012494533016462278,0.0270662
0.0001,fit,0.00012502277763941282,0.0285618
0.0001,fit,0.00012510027312008938,0.0300649
0.0001,fit,0.00012517781663640913,0.0315725
0.0001,fit,0.0001252554082181468,0.0330816
0.0001,fit,0.000125333047895096,0.0345894
0.0001,fit,0.00012541073569706838,0.0360928
0.0001,fit,0.00012548847165389448,0.037589
0.0001,fit,0.00012556625579542293,0.0390752
0.0001,fit,0.00012564408815152127,0.0405485
0.0001,fit,0.0001257219687520751,0.0420063
0.0001,fit,0.00012579989762698907,0.0434456
0.0001,fit,0.0001258778748061858,0.044864
0.0001,fit,0.00012595590031960706,0.0462587
0.0001,fit,0.00012603397419721262,0.0476272
0.0001,fit,0.00012611209646898103,0.0489671
0.0001,fit,0.00012619026716490956,0.0502759
0.0001,fit,0.00012626848631501407,0.0515514
0.0001,fit,0.00012634675394932883,0.0527911
0.0001,fit,0.0001264250700979067,0.053993
0.0001,fit,0.00012650343479081948,0.0551549
0.0001,fit,0.00012658184805815724,0.0562748
0.0001,fit,0.0001266603099300291,0.0573509
0.0001,fit,0.00012673882043656238,0.0583813
0.0001,fit,0.00012681737960790356,0.0593643
0.0001,fit,0.0001268959874742173,0.0602983
0.0001,fit,0.00012697464406568752,0.0611817
0.0001,fit,0.00012705334941251625,0.0620131
0.0001,fit,0.00012713210354492485,0.0627914
0.0001,fit,0.00012721090649315278,0.0635151
0.0001,fit,0.0001272897582874589,0.0641834
0.0001,fit,0.00012736865895812018,0.0647952
0.0001,fit,0.00012744760853543297,0.0653497
0.0001,fit,0.00012752660704971194,0.0658462
0.0001,fit,0.0001276056545312906,0.066284
0.0001,fit,0.00012768475101052165,0.0666626
0.0001,fit,0.00012776389651777604,0.0669817
0.0001,fit,0.0001278430910834441,0.067241
0.0001,fit,0.0001279223347379345,0.0674404
0.0001,fit,0.0001280016275116752,0.0675798
0.0001,fit,0.0001280809694351126,0.0676592
0.0001,fit,0.00012816036053871243,0.067679
0.0001,fit,0.00012823980085295875,0.0676394
0.0001,fit,0.00012831929040835516,0.0675407
0.0001,fit,0.00012839882923542352,0.0673836
0.0001,fit,0.0001284784173647052,0.0671686
0.0001,fit,0.00012855805482675996,0.0668965
0.0001,fit,0.000128637741652167,0.066568
0.0001,fit,0.00012871747787152415,0.0661842
0.0001,fit,0.00012879726351544814,0.0657459
0.0001,fit,0.00012887709861457495,0.0652544
0.0001,fit,0.00012895698319955959,0.0647108
0.0001,fit,0.00012903691730107574,0.0641163
0.0001,fit,0.0001291169009498162,0.0634723
0.0001,fit,0.00012919693417649307,0.0627802
0.0001,fit,0.00012927701701183702,0.0620415
0.0001,fit,0.00012935714948659834,0.0612578
0.0001,fit,0.00012943733163154573,0.0604306
0.0001,fit,0.00012951756347746762,0.0595616
0.0001,fit,0.00012959784505517093,0.0586526
0.0001,fit,0.00012967817639548217,0.0577053
0.0001,fit,0.00012975855752924654,0.0567216
0.0001,fit,0.00012983898848732876,0.0557032
0.0001,fit,0.00012991946930061238,0.0546521
0.0001,fit,0.00013000000000000002,0.0535702
0.0001,true,5.5744909972657644e-05,0.0599455
0.0001,true,5.653004954973733e-05,0.0758252
0.0001,true,5.7315189126817014e-05,0.0917939
0.0001,true,5.81003287038967e-05,0.105559
0.0001,true,5.888546828097639e-05,0.114684
0.0001,true,5.9670607858056075e-05,0.117336
0.0001,true,6.045574743513576e-05,0.112884
0.0001,true,6.0495004413989745e-05,0.112482
0.0001,true,6.0573518371697716e-05,0.111631
0.0001,true,6.065203232940568e-05,0.110716
0.0001,true,6.073054628711365e-05,0.10974
0.0001,true,6.0809060244821616e-05,0.108704
0.0001,true,6.088757420252959e-05,0.107609
0.0001,true,6.096608816023756e-05,0.106458
0.0001,true,6.104460211794553e-05,0.105253
0.0001,true,6.112311607565349e-05,0.103994
0.0001,true,6.120163003336146e-05,0.102685
0.0001,true,6.124088701221544e-05,0.102012
0.0001,true,6.128014399106943e-05,0.101327
0.0001,true,6.13586579487774e-05,0.0999216
0.0001,true,6.143717190648537e-05,0.0984714
0.0001,true,6.151568586419333e-05,0.0969785
0.0001,true,6.15941998219013e-05,0.095445
0.0001,true,6.167271377960927e-05,0.0938729
0.0001,true,6.175122773731724e-05,0.0922646
0.0001,true,6.182974169502521e-05,0.0906221
0.0001,true,6.190825565273317e-05,0.0889477
0.0001,true,6.198676961044114e-05,0.0872437
0.0001,true,6.202602658929513e-05,0.0863812
0.0001,true,6.206528356814911e-05,0.0855122
0.0001,true,6.214379752585709e-05,0.0837554
0.0001,true,6.222231148356506e-05,0.0819757
