# Low laser noise (LLN): injected common phase noise std. dev. 0 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_0.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 0.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
528,3413.216,2.792527,0.660390,0.695416
529,3416.381,1.459730,0.212817,0.172886
530,3419.543,1.713596,0.091436,0.087626
531,3422.722,4.379190,0.346670,0.310783
532,3429.064,0.634665,0.818430,0.766245
533,3432.277,2.475194,0.390084,0.426194
534,3441.879,0.190400,0.925894,0.905862
535,3445.040,5.648520,0.466089,0.512469
536,3451.446,3.236792,0.900445,0.903529
537,3457.805,2.665594,0.565657,0.592234
538,3461.000,5.077321,0.114143,0.126371
539,3464.179,4.633056,0.168358,0.146292
540,3467.358,1.332797,0.252074,0.214150
541,3470.553,4.823455,0.104529,0.099489
542,3473.733,2.221328,0.233350,0.250170
543,3483.238,1.967462,0.104566,0.123893
544,3486.401,1.078931,0.449227,0.406963
545,3495.986,6.029319,0.695731,0.726897
546,3499.149,2.030929,0.136485,0.160991
547,3511.897,4.950388,0.084256,0.094386
548,3515.079,2.348261,0.279734,0.324877
549,3524.663,1.586663,0.138605,0.122924
550,3527.859,3.998391,0.555991,0.523414
551,3531.053,0.000000,0.889421,0.892753
552,3534.232,0.253866,0.923129,0.929389
553,3540.640,1.523196,0.153458,0.126177
554,3543.849,3.681058,0.802347,0.755301
555,3547.044,1.396263,0.206469,0.174576
556,3550.239,4.696522,0.102313,0.097096
557,3553.435,5.902386,0.652597,0.690162
558,3556.629,5.458121,0.304119,0.316441
559,3563.004,3.427192,0.897471,0.867243
560,3569.347,1.903996,0.083544,0.094616
561,3575.785,4.506123,0.229800,0.213087
562,3588.517,2.411728,0.305429,0.348692
563,3594.971,0.951998,0.581647,0.573289
564,3601.346,4.252257,0.394237,0.332235
565,3604.525,2.094395,0.160190,0.180260
566,3620.516,6.156252,0.781200,0.823001
567,3623.695,3.871458,0.707149,0.649426
568,3633.297,2.982926,0.753731,0.786594
569,3636.476,4.315723,0.337201,0.308849
570,3639.643,1.269330,0.261074,0.227193
571,3646.014,1.650129,0.102931,0.090632
572,3649.193,4.125324,0.536952,0.487339
573,3652.388,4.569589,0.152026,0.144866
574,3655.583,2.602127,0.546678,0.589569
575,3662.037,5.394654,0.258514,0.306867
576,3668.396,5.140788,0.115984,0.116165
577,3684.339,0.888531,0.681540,0.640639
578,3693.940,0.380799,0.885352,0.852088
579,3703.496,0.444266,0.825181,0.773080
580,3706.705,3.300259,0.884493,0.889344
581,3713.063,4.759989,0.119368,0.109287
582,3728.943,2.538661,0.403936,0.452919
583,3735.284,6.283185,0.855040,0.865841
584,3741.674,1.777063,0.081691,0.093924
585,3748.033,0.571199,0.849770,0.823991
586,3754.375,1.205864,0.321268,0.302647
587,3757.554,2.157862,0.185833,0.224626
588,3760.734,3.617592,0.834674,0.795417
589,3763.945,6.219719,0.857595,0.852934
590,3767.124,3.934924,0.665435,0.631506
591,3770.415,5.775453,0.462438,0.475796
592,3795.880,3.490659,0.894630,0.881877
593,3802.302,1.015464,0.467720,0.423890
594,3805.498,5.013855,0.080502,0.100807
595,3811.888,2.855993,0.692236,0.740597
596,3824.636,0.825065,0.670126,0.629145
597,3831.044,3.109859,0.849575,0.870787
598,3837.449,0.698132,0.784168,0.738395
599,3850.165,5.331188,0.190182,0.193217
600,3853.344,5.077321,0.096041,0.122608
601,3856.539,0.951998,0.536475,0.480862
602,3866.081,3.173326,0.871272,0.866914
603,3869.256,2.919460,0.754551,0.804461
604,3878.777,2.411728,0.353536,0.381466
605,3885.136,1.586663,0.103084,0.096342
606,3891.510,3.109859,0.870200,0.862988
607,3894.689,4.188790,0.366253,0.306400
608,3897.868,3.427192,0.906604,0.884546
609,3904.259,5.394654,0.278991,0.292954
610,3910.681,1.967462,0.115346,0.137310
611,3913.860,1.713596,0.097442,0.087981
612,3929.756,3.744525,0.719009,0.686394
613,3939.293,4.823455,0.090372,0.074981
614,3945.668,4.125324,0.524921,0.485453
615,3948.847,5.331188,0.259179,0.306291
616,3955.237,0.507732,0.881158,0.865443
617,3958.432,5.140788,0.121350,0.137504
618,3971.197,4.315723,0.293090,0.265505
619,3977.571,0.634665,0.845501,0.821990
620,3980.798,0.761598,0.677698,0.646199
621,3984.009,5.204254,0.123625,0.144563
622,3987.236,2.665594,0.570826,0.619072
623,3993.642,5.458121,0.283242,0.315149
624,4000.033,0.063467,0.884993,0.898390
625,4003.260,1.903996,0.117837,0.131228
626,4006.439,4.633056,0.132548,0.117495
627,4009.634,3.998391,0.627243,0.595751
628,4012.829,1.777063,0.093710,0.105328
629,4022.382,2.602127,0.530124,0.595700
630,4028.745,1.840529,0.089577,0.086931
631,4035.067,5.585054,0.413563,0.459765
632,4038.248,0.380799,0.917149,0.902542
633,4041.457,3.363725,0.908000,0.886642
634,4054.238,4.950388,0.090067,0.098504
635,4057.401,5.711987,0.559849,0.579987
636,4070.086,5.521587,0.405074,0.431194
637,4073.249,3.300259,0.897096,0.907899
638,4085.997,1.396263,0.175430,0.148305
639,4089.192,5.965853,0.661997,0.694320
640,4092.355,0.571199,0.808601,0.767250
641,4095.535,5.013855,0.092076,0.105662
642,4098.729,5.648520,0.417185,0.445983
643,4101.909,4.061857,0.563027,0.517263
644,4108.267,6.029319,0.745270,0.776001
645,4121.750,3.934924,0.627097,0.577989
646,4124.978,1.142397,0.448712,0.403761
647,4134.499,4.379190,0.332569,0.292240
648,4137.646,4.252257,0.377327,0.330061
649,4147.184,2.221328,0.276836,0.316025
650,4150.363,2.030929,0.142808,0.167193
651,4153.526,3.617592,0.836635,0.819130
652,4159.948,3.871458,0.693460,0.640596
653,4163.176,2.094395,0.129782,0.155625
654,4166.354,1.523196,0.173869,0.139656
655,4169.533,4.569589,0.149222,0.133409
656,4172.745,5.838920,0.581520,0.613061
657,4179.118,5.775453,0.588539,0.607073
658,4182.314,4.442656,0.390093,0.337402
659,4188.704,0.698132,0.732998,0.681212
660,4198.257,0.825065,0.634896,0.598369
661,4207.811,3.807991,0.721486,0.685395
662,4226.902,1.015464,0.471819,0.431612
663,4230.081,4.759989,0.109086,0.107368
664,4236.519,5.267721,0.210150,0.242445
665,4239.683,4.886922,0.090910,0.074185
666,4242.878,0.444266,0.905526,0.880349
667,4246.058,0.253866,0.919957,0.922296
668,4249.251,1.332797,0.245390,0.214969
669,4252.463,0.317333,0.923168,0.893772
670,4255.642,2.982926,0.729129,0.758966
671,4265.260,3.236792,0.880459,0.882192
672,4268.486,0.000000,0.843055,0.867247
673,4271.665,1.269330,0.296158,0.249168
674,4274.860,2.284795,0.269764,0.298474
675,4278.039,3.681058,0.818138,0.785352
676,4281.218,0.126933,0.929042,0.935996
677,4313.026,3.490659,0.888307,0.877674
678,4316.221,1.650129,0.107543,0.091825
679,4319.400,4.696522,0.158995,0.145224
680,4322.611,4.506123,0.267659,0.248510
681,4325.821,1.078931,0.559866,0.542440
682,4332.261,2.855993,0.687869,0.711704
683,4335.455,2.157862,0.197724,0.221038
684,4354.626,3.046393,0.824988,0.840031
685,4357.825,0.888531,0.554367,0.503715
686,4361.048,5.902386,0.683072,0.721755
687,4364.229,6.219719,0.828763,0.863252
688,4383.413,3.554125,0.862393,0.840628
689,4386.608,0.190400,0.913960,0.906509
690,4389.803,2.729060,0.657773,0.686367
691,4392.998,1.205864,0.309576,0.279870
692,4418.559,6.092786,0.733104,0.777367
693,4421.722,6.283185,0.876828,0.874240
694,4424.901,2.348261,0.343502,0.382583
695,4431.260,1.459730,0.204165,0.170201
696,4450.350,2.792527,0.561725,0.599864
697,4463.163,6.156252,0.820924,0.852619
698,4472.684,2.475194,0.393270,0.438422
699,4485.517,2.538661,0.432128,0.458125
700,4498.213,3.427192,0.912341,0.908331
701,4501.408,6.283185,0.902027,0.902709
702,4514.173,0.380799,0.906685,0.889659
703,4517.337,2.157862,0.233739,0.289876
704,4523.662,0.063467,0.908083,0.901899
705,4526.842,4.442656,0.321897,0.274516
706,4530.052,4.125324,0.466341,0.394587
707,4533.231,2.030929,0.119401,0.130001
708,4536.410,0.634665,0.847842,0.809904
709,4552.418,0.825065,0.644640,0.595629
710,4558.792,2.729060,0.625280,0.652560
711,4561.971,3.363725,0.915058,0.899183
712,4568.378,3.046393,0.806568,0.833584
713,4574.816,5.077321,0.105166,0.133096
714,4581.191,5.394654,0.283662,0.305786
715,4603.460,0.190400,0.920352,0.904873
716,4619.387,0.888531,0.653339,0.593197
717,4622.566,2.284795,0.258300,0.306333
718,4628.942,4.315723,0.366820,0.319578
719,4632.136,1.205864,0.355936,0.314358
720,4638.526,4.569589,0.213112,0.183740
721,4644.916,3.173326,0.854278,0.865739
722,4651.307,3.807991,0.764943,0.718592
723,4663.959,4.506123,0.253839,0.199985
724,4667.186,0.253866,0.922574,0.932081
725,4676.787,2.348261,0.290700,0.336658
726,4695.847,4.696522,0.114141,0.101724
727,4699.042,1.142397,0.453500,0.394604
728,4702.237,5.838920,0.596527,0.632956
729,4708.611,3.236792,0.880684,0.871733
730,4711.839,1.459730,0.132631,0.115277
731,4715.022,5.585054,0.346771,0.385267
732,4721.391,3.681058,0.826604,0.790747
733,4724.554,4.886922,0.075416,0.073761
734,4730.914,2.602127,0.444777,0.476581
735,4737.255,4.252257,0.474587,0.413023
736,4740.450,1.967462,0.112714,0.130736
737,4753.263,2.538661,0.418651,0.463770
738,4759.669,4.061857,0.610768,0.551141
739,4762.882,1.650129,0.106695,0.096773
740,4775.597,0.317333,0.908494,0.886461
741,4778.794,2.792527,0.696740,0.721009
742,4782.003,6.092786,0.810832,0.820852
743,4788.378,3.490659,0.886482,0.875656
744,4791.557,1.015464,0.518011,0.444423
745,4794.817,2.665594,0.470173,0.503587
746,4807.502,0.000000,0.894273,0.905102
747,4810.712,3.998391,0.704347,0.659861
748,4813.907,5.267721,0.106922,0.120208
749,4820.270,1.586663,0.112167,0.093353
750,4826.658,1.777063,0.092223,0.099633
751,4829.851,6.029319,0.698803,0.726779
752,4833.030,6.219719,0.857343,0.866270
753,4836.226,6.156252,0.757098,0.796722
754,4839.437,0.126933,0.899389,0.899941
755,4842.616,1.078931,0.467939,0.415351
756,4852.233,5.711987,0.453060,0.481868
757,4861.834,0.761598,0.701895,0.666195
758,4871.339,5.140788,0.093292,0.102535
759,4877.730,2.919460,0.718769,0.762258
760,4890.494,1.903996,0.103039,0.121295
761,4893.691,5.521587,0.381595,0.419349
762,4896.917,4.379190,0.315521,0.277510
763,4900.083,1.269330,0.348198,0.302364
764,4903.259,5.902386,0.609652,0.644448
765,4906.439,5.331188,0.195242,0.218830
766,4909.617,3.617592,0.857191,0.848834
767,4912.828,1.840529,0.077015,0.099843
768,4916.023,2.221328,0.264374,0.285169
769,4919.219,3.554125,0.860405,0.825249
770,4922.413,4.823455,0.109112,0.082227
771,4925.576,3.109859,0.813841,0.833291
772,4944.699,1.523196,0.142817,0.126427
773,4960.611,3.934924,0.585719,0.527819
774,4963.776,5.458121,0.311789,0.360404
775,4966.969,1.332797,0.331662,0.292460
776,4976.527,2.855993,0.748388,0.771959
777,4982.949,2.475194,0.417650,0.456743
778,4986.124,3.300259,0.870860,0.871659
779,4989.303,3.744525,0.846417,0.788558
780,4992.498,0.507732,0.895093,0.861490
781,4995.645,4.633056,0.115345,0.104631
782,5002.115,1.396263,0.232312,0.189535
783,5005.358,5.204254,0.192595,0.230719
784,5008.538,4.950388,0.102971,0.114619
785,5030.776,4.759989,0.101023,0.085082
786,5046.720,4.188790,0.497140,0.436262
787,5049.899,2.411728,0.387413,0.423577
788,5059.436,0.444266,0.898032,0.882855
789,5065.779,3.871458,0.705359,0.663363
790,5068.958,5.648520,0.511970,0.546474
791,5072.138,5.965853,0.692325,0.720460
792,5075.316,1.713596,0.114694,0.096596
793,5078.480,5.775453,0.530595,0.576221
794,5081.658,0.698132,0.734066,0.702099
795,5084.822,2.982926,0.792343,0.823206
796,5094.360,2.094395,0.142090,0.176641
797,5119.875,5.013855,0.098637,0.106187
798,5123.068,0.951998,0.581852,0.564947
799,5126.248,0.571199,0.851006,0.837873
800,5139.092,1.523196,0.146707,0.125030
801,5145.465,1.078931,0.372266,0.329809
802,5148.628,1.015464,0.548478,0.500918
803,5151.807,4.886922,0.085442,0.094202
804,5164.589,4.633056,0.196698,0.188822
805,5170.964,1.650129,0.118619,0.095908
806,5180.515,1.459730,0.208901,0.178017
807,5183.695,3.807991,0.698947,0.667453
808,5186.890,0.380799,0.922455,0.901038
809,5196.459,2.919460,0.749360,0.785686
810,5202.849,0.317333,0.924166,0.897284
811,5209.224,3.681058,0.808192,0.785689
812,5212.386,3.871458,0.683460,0.653664
813,5215.566,5.775453,0.586011,0.620819
814,5221.940,5.267721,0.173797,0.201255
815,5225.135,0.634665,0.778027,0.734261
816,5247.485,5.140788,0.117709,0.149737
817,5250.648,2.284795,0.336407,0.372346
818,5253.844,5.077321,0.093919,0.113017
819,5257.038,1.840529,0.099981,0.098130
820,5266.608,2.729060,0.724196,0.744039
821,5272.982,1.396263,0.142645,0.144931
822,5282.520,4.252257,0.414089,0.347076
823,5288.894,0.761598,0.728623,0.687573
824,5292.089,0.698132,0.749168,0.711001
825,5298.463,5.521587,0.297044,0.333639
826,5304.821,3.363725,0.903540,0.902038
827,5308.017,3.744525,0.807075,0.777939
828,5311.196,4.315723,0.296838,0.252167
829,5317.570,0.888531,0.710770,0.654680
830,5323.928,4.759989,0.085362,0.081727
831,5333.483,5.838920,0.624670,0.653025
832,5339.839,1.586663,0.106323,0.100000
833,5346.278,5.585054,0.421565,0.456231
834,5355.847,1.777063,0.089437,0.083294
835,5368.548,0.951998,0.585306,0.539092
836,5371.710,4.950388,0.089959,0.097430
837,5378.068,4.506123,0.301476,0.255705
838,5384.474,6.029319,0.660524,0.712055
839,5387.686,2.030929,0.168020,0.186874
840,5394.028,4.061857,0.645565,0.626350
841,5397.207,3.173326,0.876770,0.885260
842,5400.403,5.204254,0.140862,0.160333
843,5403.614,3.300259,0.893743,0.899389
844,5406.809,0.507732,0.828722,0.804324
845,5409.988,3.109859,0.857306,0.870108
846,5413.185,3.427192,0.894663,0.894726
847,5422.801,4.379190,0.406889,0.375334
848,5429.175,3.046393,0.776146,0.805656
849,5432.355,4.569589,0.184479,0.166361
850,5435.549,5.902386,0.619544,0.662018
851,5441.924,1.142397,0.309806,0.280151
852,5445.087,1.903996,0.087470,0.101186
853,5448.266,2.855993,0.735860,0.775947
854,5454.640,4.442656,0.219365,0.193075
855,5457.819,6.283185,0.880957,0.905651
856,5460.999,0.444266,0.919536,0.898309
857,5473.747,0.063467,0.905432,0.922153
858,5476.942,6.156252,0.790847,0.812498
859,5486.512,2.475194,0.383918,0.433763
860,5492.886,1.205864,0.313685,0.266983
861,5499.292,2.157862,0.132214,0.153018
862,5505.682,1.967462,0.116098,0.134380
863,5508.861,3.617592,0.801867,0.773744
864,5518.398,5.013855,0.088814,0.080022
865,5521.561,2.665594,0.574383,0.626965
866,5524.756,4.823455,0.094724,0.095438
867,5527.952,0.190400,0.891622,0.908083
868,5531.131,5.458121,0.362647,0.411469
869,5534.326,3.236792,0.883014,0.899645
870,5543.881,2.792527,0.622683,0.654302
871,5556.709,6.092786,0.771020,0.815224
872,5569.424,2.538661,0.507113,0.545862
873,5578.996,0.825065,0.688363,0.651759
874,5582.189,5.965853,0.644288,0.682616
875,5585.387,2.348261,0.291501,0.328797
876,5588.595,4.696522,0.116621,0.097927
877,5591.776,4.188790,0.475800,0.424061
878,5610.882,5.711987,0.498824,0.535195
879,5614.093,0.571199,0.853713,0.835485
880,5617.256,3.490659,0.892498,0.866468
881,5623.647,0.253866,0.925249,0.923694
882,5630.021,1.332797,0.213722,0.198747
883,5649.191,5.331188,0.166100,0.193813
884,5655.534,0.126933,0.918462,0.922796
885,5671.509,2.094395,0.150515,0.183467
886,5674.674,1.713596,0.094578,0.091753
887,5677.835,2.982926,0.787760,0.814044
888,5684.226,1.269330,0.200289,0.187941
889,5690.632,2.602127,0.571193,0.604749
890,5696.975,3.554125,0.894857,0.865763
891,5700.170,3.934924,0.734365,0.675591
892,5703.349,3.998391,0.639900,0.600827
893,5712.918,0.000000,0.842865,0.879184
894,5719.260,5.648520,0.446826,0.483209
895,5725.619,4.125324,0.554031,0.505334
896,5728.813,6.219719,0.817569,0.842001
897,5735.172,5.394654,0.235775,0.260334
898,5747.907,2.221328,0.177486,0.203501
899,5751.116,2.411728,0.336378,0.368264
900,5767.028,2.284795,0.201280,0.247455
901,5786.118,2.538661,0.435537,0.481673
902,5792.493,4.442656,0.162973,0.149703
903,5795.688,6.156252,0.836791,0.867984
904,5798.868,1.713596,0.081917,0.079928
905,5808.516,2.665594,0.531345,0.587562
906,5814.890,6.219719,0.790917,0.820484
907,5821.233,0.000000,0.892134,0.886636
908,5833.997,1.078931,0.491533,0.432381
909,5837.176,4.506123,0.200856,0.175277
910,5843.583,5.711987,0.424859,0.462085
911,5849.957,1.332797,0.253394,0.223953
912,5865.964,1.840529,0.095420,0.105913
913,5872.338,0.444266,0.913571,0.901121
914,5878.728,1.586663,0.162321,0.141879
915,5885.103,0.380799,0.894897,0.881302
916,5888.267,3.744525,0.760726,0.732459
917,5894.629,5.521587,0.267352,0.305250
918,5907.454,4.569589,0.171463,0.121827
919,5913.844,1.205864,0.321193,0.278488
920,5920.265,5.267721,0.157638,0.168870
921,5929.882,0.063467,0.903018,0.898346
922,5936.272,2.030929,0.117024,0.145961
923,5949.133,3.934924,0.601253,0.552626
924,5952.297,2.348261,0.289242,0.325631
925,5958.686,3.554125,0.878645,0.853877
926,5961.850,2.157862,0.182445,0.201290
927,5965.029,0.951998,0.501342,0.451328
928,5968.255,0.507732,0.885382,0.882462
929,5974.646,5.648520,0.458112,0.487179
930,5977.825,5.331188,0.222214,0.258615
931,5984.184,3.871458,0.740865,0.700277
932,6000.158,2.729060,0.500707,0.525757
933,6003.322,2.982926,0.787103,0.806327
934,6012.891,4.633056,0.168206,0.138886
935,6019.265,3.490659,0.887910,0.865567
936,6025.643,1.967462,0.089938,0.115100
937,6028.851,1.777063,0.087451,0.080329
938,6035.241,4.061857,0.562606,0.531248
939,6038.454,2.919460,0.783949,0.794855
940,6041.631,4.125324,0.577055,0.526994
941,6044.793,4.252257,0.329784,0.278555
942,6047.957,4.379190,0.379099,0.328446
943,6051.136,2.792527,0.575543,0.608462
944,6054.333,0.698132,0.723031,0.699571
945,6063.853,4.696522,0.130269,0.114827
946,6067.048,1.142397,0.302876,0.255070
947,6082.928,1.523196,0.199403,0.189193
948,6089.318,1.015464,0.456689,0.416976
949,6108.520,3.617592,0.854245,0.827249
950,6111.716,4.315723,0.457720,0.431174
951,6114.895,6.283185,0.884494,0.894624
952,6118.091,0.825065,0.636147,0.598640
953,6127.739,3.807991,0.865013,0.825987
954,6130.918,1.396263,0.194139,0.179833
955,6137.261,3.363725,0.885493,0.897866
956,6140.424,3.046393,0.887300,0.902795
957,6150.009,5.902386,0.632983,0.638052
958,6153.204,0.126933,0.921843,0.921673
959,6156.451,5.458121,0.228677,0.247901
960,6159.642,0.253866,0.918799,0.911094
961,6165.984,4.188790,0.498024,0.443550
962,6169.180,5.204254,0.134990,0.153948
963,6175.554,3.427192,0.905267,0.890901
964,6181.929,5.077321,0.107016,0.118790
965,6185.140,2.411728,0.384889,0.388272
966,6191.497,5.838920,0.530414,0.569886
967,6194.692,5.394654,0.194007,0.226108
968,6197.968,5.585054,0.335478,0.366535
969,6201.131,0.571199,0.868848,0.838193
970,6204.327,0.190400,0.921493,0.924028
971,6210.700,1.650129,0.105696,0.094921
972,6217.058,2.221328,0.234622,0.249612
973,6226.629,5.013855,0.089227,0.105571
974,6229.823,0.634665,0.822635,0.782188
975,6239.360,3.998391,0.601985,0.561993
976,6242.539,4.823455,0.099739,0.100504
977,6245.735,5.775453,0.498405,0.532267
978,6255.291,3.109859,0.845737,0.860640
979,6274.586,3.236792,0.879675,0.892951
980,6277.782,2.475194,0.454495,0.488519
981,6287.304,0.317333,0.889723,0.873859
982,6290.466,5.140788,0.094624,0.120134
983,6300.020,3.173326,0.884203,0.891102
984,6309.589,2.602127,0.565437,0.615214
985,6322.385,0.888531,0.514538,0.486492
986,6325.548,6.029319,0.709145,0.741053
987,6328.743,1.459730,0.118036,0.105899
988,6338.313,5.965853,0.655126,0.690361
989,6347.868,2.855993,0.703235,0.725775
990,6357.404,1.269330,0.270805,0.255141
991,6363.794,4.950388,0.096889,0.098352
992,6367.005,1.903996,0.111155,0.119646
993,6376.591,6.092786,0.773802,0.802617
994,6379.770,3.300259,0.879587,0.902592
995,6382.965,3.681058,0.842725,0.808823
996,6386.159,4.759989,0.153164,0.132560
997,6389.355,4.886922,0.097692,0.111134
998,6395.745,0.761598,0.732359,0.685578
999,6402.136,2.094395,0.145092,0.159280
1000,6411.752,0.126933,0.869470,0.895913
1001,6421.292,2.348261,0.199337,0.236812
1002,6424.486,0.951998,0.556968,0.507279
1003,6427.664,6.092786,0.722397,0.759659
1004,6437.170,2.665594,0.591665,0.618144
1005,6446.740,3.300259,0.908309,0.884760
1006,6449.951,1.015464,0.577056,0.540489
1007,6453.115,0.190400,0.922002,0.923270
1008,6475.367,2.157862,0.129797,0.164351
1009,6478.531,5.648520,0.368617,0.424290
1010,6481.726,5.965853,0.601893,0.630123
1011,6488.148,4.188790,0.392485,0.378639
1012,6491.360,2.221328,0.219819,0.256643
1013,6494.554,1.650129,0.105561,0.092496
1014,6497.749,2.284795,0.260729,0.316236
1015,6513.644,3.236792,0.881106,0.889776
1016,6523.166,4.125324,0.535285,0.481724
1017,6532.688,1.142397,0.416516,0.363106
1018,6542.289,5.394654,0.235344,0.249622
1019,6551.874,2.538661,0.499039,0.512621
1020,6558.248,0.507732,0.886822,0.864254
1021,6567.833,4.569589,0.205238,0.178670
1022,6571.013,3.109859,0.884487,0.893812
1023,6574.223,6.156252,0.796199,0.818956
1024,6580.549,1.586663,0.129724,0.114466
1025,6586.925,3.807991,0.747570,0.693181
1026,6590.104,0.444266,0.907017,0.901179
1027,6599.658,4.379190,0.376582,0.315238
1028,6606.063,1.396263,0.225404,0.194462
1029,6612.453,5.585054,0.409379,0.420135
1030,6615.648,1.903996,0.084621,0.082873
1031,6618.811,2.094395,0.108412,0.129600
1032,6631.512,1.078931,0.415848,0.379964
1033,6637.872,2.729060,0.671552,0.698926
1034,6650.638,1.332797,0.239229,0.226834
1035,6657.073,3.173326,0.854508,0.873046
1036,6663.448,4.252257,0.460418,0.420509
1037,6666.611,3.363725,0.902075,0.891001
1038,6669.807,2.475194,0.328452,0.369149
1039,6673.001,3.490659,0.878806,0.862915
1040,6679.329,4.823455,0.115305,0.105657
1041,6682.507,0.698132,0.781110,0.747369
1042,6688.849,0.063467,0.880112,0.888223
1043,6701.600,0.888531,0.607007,0.551993
1044,6707.956,3.046393,0.755579,0.786685
1045,6711.199,6.283185,0.858804,0.858043
1046,6714.426,4.506123,0.287798,0.252527
1047,6717.606,6.029319,0.716905,0.751848
1048,6723.964,4.886922,0.092894,0.081062
1049,6730.307,0.253866,0.908374,0.892215
1050,6736.698,0.825065,0.628000,0.570743
1051,6749.380,3.744525,0.798048,0.748839
1052,6755.739,0.761598,0.715851,0.639602
1053,6765.244,4.442656,0.296725,0.233342
1054,6777.963,5.775453,0.579742,0.616602
1055,6781.155,2.792527,0.654037,0.700917
1056,6784.350,4.061857,0.566170,0.510018
1057,6790.772,5.331188,0.188161,0.213054
1058,6793.968,3.871458,0.722270,0.699764
1059,6803.633,3.934924,0.630308,0.579916
1060,6806.829,3.427192,0.910516,0.904208
1061,6816.349,1.713596,0.095170,0.079407
1062,6819.545,3.998391,0.541865,0.505194
1063,6829.098,3.554125,0.872459,0.845963
1064,6832.279,5.458121,0.306058,0.332173
1065,6838.667,5.077321,0.076679,0.076140
1066,6841.847,0.634665,0.729493,0.687540
1067,6851.400,4.315723,0.321912,0.292794
1068,6854.581,2.602127,0.517699,0.534389
1069,6870.507,2.982926,0.742235,0.782598
1070,6880.045,5.013855,0.099291,0.098646
1071,6883.223,4.633056,0.173088,0.151995
1072,6886.451,1.777063,0.084291,0.079850
1073,6889.645,1.459730,0.242292,0.207533
1074,6892.841,1.523196,0.163883,0.140448
1075,6896.004,4.696522,0.110418,0.085572
1076,6902.378,5.838920,0.631131,0.657809
1077,6908.736,5.267721,0.145360,0.159926
1078,6915.111,1.967462,0.085831,0.099801
1079,6918.321,3.681058,0.844048,0.815551
1080,6921.501,2.030929,0.119406,0.149763
1081,6924.664,0.317333,0.919654,0.916214
1082,6937.477,4.950388,0.096173,0.099841
1083,6943.867,6.219719,0.850860,0.863464
1084,6950.241,0.380799,0.893189,0.878440
1085,6953.437,1.840529,0.109858,0.113957
1086,6956.616,1.205864,0.431101,0.379782
1087,6962.958,5.204254,0.137573,0.142773
1088,6966.137,5.140788,0.137055,0.155927
1089,6969.316,5.521587,0.341894,0.373158
1090,6972.512,4.759989,0.115491,0.117105
1091,6988.423,2.411728,0.456909,0.517692
1092,6991.590,2.919460,0.842769,0.842237
1093,6997.976,5.711987,0.473561,0.507637
1094,7001.172,0.571199,0.813677,0.787443
1095,7004.351,3.617592,0.837682,0.811364
1096,7010.742,2.855993,0.627973,0.649479
1097,7013.969,5.902386,0.459578,0.510107
1098,7020.326,1.269330,0.221279,0.197866
1099,7026.717,0.000000,0.879837,0.888901
1100,7045.823,1.205864,0.358279,0.328595
