# High laser noise (HLN): injected common phase noise std. dev. 2 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_2.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 2.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
529,3438.698,1.396263,0.253700,0.213765
530,3448.235,4.252257,0.347247,0.359202
531,3454.625,0.444266,0.677668,0.723506
532,3476.896,1.142397,0.578305,0.605298
533,3489.596,1.459730,0.463075,0.519654
534,3492.778,2.157862,0.829342,0.849889
535,3502.328,5.077321,0.627607,0.598246
536,3505.539,4.886922,0.522248,0.463223
537,3508.734,3.300259,0.520111,0.481192
538,3518.272,1.586663,0.597155,0.554225
539,3521.499,0.825065,0.797238,0.820159
540,3537.427,4.569589,0.480203,0.519106
541,3559.825,3.998391,0.803165,0.829641
542,3566.183,5.838920,0.338057,0.371530
543,3572.591,1.078931,0.785060,0.822039
544,3578.982,0.951998,0.506370,0.442256
545,3582.143,2.221328,0.171095,0.192384
546,3585.322,0.507732,0.236936,0.263248
547,3591.760,6.219719,0.911026,0.884432
548,3598.167,2.284795,0.314059,0.354695
549,3607.752,3.617592,0.712086,0.667703
550,3610.931,3.490659,0.868785,0.878098
551,3614.110,1.332797,0.439825,0.391864
552,3617.304,2.094395,0.413197,0.439933
553,3626.906,3.173326,0.285205,0.324308
554,3630.102,4.506123,0.170013,0.149295
555,3642.834,3.744525,0.112885,0.131049
556,3658.795,5.648520,0.119563,0.137112
557,3665.217,4.759989,0.871059,0.833248
558,3671.575,3.554125,0.167080,0.181924
559,3674.771,4.633056,0.244719,0.284429
560,3677.949,0.888531,0.641442,0.669014
561,3681.128,5.140788,0.090482,0.082124
562,3687.534,6.029319,0.330284,0.297034
563,3690.729,5.458121,0.604117,0.561533
564,3697.152,5.711987,0.639670,0.598987
565,3700.331,3.046393,0.887389,0.890107
566,3709.872,1.269330,0.146995,0.171402
567,3716.258,2.792527,0.081229,0.079125
568,3719.421,1.903996,0.189523,0.218649
569,3722.584,1.523196,0.087354,0.092624
570,3725.765,5.204254,0.529855,0.568806
571,3732.105,3.934924,0.879631,0.859297
572,3738.463,3.109859,0.812346,0.782209
573,3744.838,0.126933,0.125772,0.119544
574,3751.196,2.475194,0.151113,0.134541
575,3773.595,2.919460,0.411404,0.375933
576,3776.790,0.317333,0.755241,0.701941
577,3779.968,2.855993,0.228093,0.269588
578,3783.148,3.681058,0.430543,0.397929
579,3786.311,2.411728,0.404243,0.370374
580,3789.473,2.602127,0.138575,0.118444
581,3792.688,0.253866,0.910408,0.894641
582,3799.076,5.902386,0.476633,0.413030
583,3808.692,0.063467,0.596628,0.619566
584,3815.067,1.015464,0.520114,0.556790
585,3818.247,2.982926,0.703166,0.734943
586,3821.441,2.348261,0.931142,0.908565
587,3827.832,4.379190,0.137280,0.129378
588,3834.222,3.871458,0.758622,0.792749
589,3840.627,4.950388,0.538315,0.573586
590,3843.823,0.698132,0.287129,0.320030
591,3846.986,1.205864,0.909141,0.903780
592,3859.751,3.109859,0.302785,0.337022
593,3862.914,3.681058,0.691194,0.730441
594,3872.419,2.982926,0.431910,0.377135
595,3875.598,1.269330,0.526910,0.591692
596,3881.956,4.379190,0.832423,0.851990
597,3888.319,5.331188,0.208127,0.232763
598,3901.063,4.442656,0.186049,0.170221
599,3907.470,6.092786,0.288350,0.331142
600,3917.025,2.030929,0.748205,0.776510
601,3920.218,4.823455,0.262877,0.284634
602,3923.398,4.252257,0.121226,0.101787
603,3926.577,5.648520,0.117456,0.088065
604,3932.921,4.696522,0.461909,0.400864
605,3936.115,1.777063,0.651896,0.600728
606,3942.489,2.411728,0.558099,0.532428
607,3952.042,5.902386,0.568757,0.605326
608,3961.615,0.888531,0.816057,0.768278
609,3964.806,3.998391,0.180809,0.152348
610,3968.001,2.157862,0.148958,0.134077
611,3974.376,0.317333,0.263124,0.290795
612,3990.447,2.094395,0.238833,0.280261
613,3996.853,2.475194,0.305434,0.355533
614,4016.008,0.380799,0.089100,0.096020
615,4019.187,0.507732,0.278610,0.329963
616,4025.577,3.807991,0.869302,0.891821
617,4031.904,2.602127,0.442615,0.417837
618,4044.640,2.729060,0.109989,0.086405
619,4047.831,5.775453,0.083315,0.082249
620,4051.027,0.571199,0.721650,0.730543
621,4060.596,4.633056,0.914535,0.918655
622,4063.774,3.744525,0.670205,0.618069
623,4066.939,0.253866,0.266314,0.279614
624,4076.460,2.665594,0.085536,0.095375
625,4079.622,5.140788,0.910019,0.896190
626,4082.802,1.078931,0.104480,0.097508
627,4105.072,0.698132,0.912176,0.896339
628,4115.376,2.284795,0.773041,0.801804
629,4118.556,4.759989,0.112245,0.123157
630,4128.125,2.538661,0.558097,0.523269
631,4131.304,3.617592,0.250184,0.283474
632,4140.842,5.077321,0.765976,0.784445
633,4144.004,4.125324,0.618244,0.569535
634,4156.722,3.554125,0.691321,0.651784
635,4175.956,4.886922,0.083788,0.089749
636,4185.508,2.792527,0.898764,0.881137
637,4191.900,5.458121,0.240085,0.280635
638,4195.095,1.840529,0.892230,0.872501
639,4201.421,3.300259,0.179584,0.190887
640,4204.600,1.015464,0.759795,0.784707
641,4210.975,6.029319,0.913096,0.892312
642,4214.153,3.236792,0.706698,0.671155
643,4217.316,0.951998,0.689890,0.652711
644,4220.512,6.283185,0.408862,0.390343
645,4223.744,0.000000,0.271545,0.227112
646,4233.293,1.713596,0.111365,0.088505
647,4258.854,1.205864,0.449590,0.479918
648,4262.064,0.825065,0.086438,0.081420
649,4284.398,1.967462,0.916379,0.919054
650,4287.545,1.650129,0.234109,0.194716
651,4290.724,0.761598,0.895528,0.887600
652,4293.919,5.267721,0.096544,0.089781
653,4297.129,0.190400,0.099714,0.109533
654,4300.309,5.521587,0.084844,0.089847
655,4303.520,3.046393,0.886475,0.865527
656,4306.683,4.061857,0.819966,0.798923
657,4309.862,5.204254,0.099225,0.117206
658,4329.033,4.569589,0.755842,0.779390
659,4338.652,1.523196,0.171250,0.146830
660,4341.846,2.855993,0.772614,0.805555
661,4345.072,2.221328,0.333725,0.368203
662,4348.268,6.219719,0.891952,0.874362
663,4351.447,3.934924,0.352990,0.377728
664,4367.422,2.348261,0.454998,0.493766
665,4370.601,4.188790,0.364593,0.368369
666,4373.860,1.586663,0.907082,0.895153
667,4377.040,5.394654,0.239285,0.225626
668,4380.218,0.063467,0.836822,0.857855
669,4396.209,3.173326,0.842016,0.856713
670,4399.387,0.444266,0.497699,0.468397
671,4402.566,3.363725,0.090205,0.092777
672,4405.778,5.838920,0.153728,0.133121
673,4408.989,1.903996,0.874731,0.887695
674,4412.168,4.315723,0.129032,0.113395
675,4415.363,5.013855,0.232877,0.196638
676,4428.080,0.126933,0.878077,0.850737
677,4434.439,4.950388,0.811067,0.772314
678,4437.601,3.490659,0.293993,0.312568
679,4440.781,5.711987,0.087270,0.105220
680,4444.008,1.459730,0.903175,0.906406
681,4447.187,6.156252,0.112149,0.109586
682,4453.550,1.396263,0.269787,0.224884
683,4456.741,3.427192,0.545914,0.497485
684,4459.984,3.871458,0.900394,0.894683
685,4466.342,5.965853,0.849964,0.820236
686,4469.505,0.634665,0.829040,0.852260
687,4475.895,2.919460,0.423969,0.459367
688,4479.139,4.506123,0.461461,0.504772
689,4482.317,1.332797,0.194119,0.219111
690,4488.708,1.142397,0.191202,0.161664
691,4491.903,4.379190,0.866602,0.851737
692,4495.055,5.013855,0.896066,0.914809
693,4504.619,2.157862,0.902155,0.898124
694,4507.782,1.713596,0.857264,0.826845
695,4510.978,1.459730,0.129921,0.111300
696,4520.499,0.634665,0.283663,0.255094
697,4539.606,3.998391,0.334440,0.282611
698,4542.801,2.348261,0.539688,0.490299
699,4545.998,0.253866,0.099056,0.119520
700,4549.191,4.061857,0.120903,0.107936
701,4555.613,1.586663,0.471007,0.521108
702,4565.151,1.205864,0.313814,0.297073
703,4571.558,1.015464,0.634745,0.667217
704,4578.011,0.317333,0.701025,0.703025
705,4584.385,3.681058,0.670249,0.613029
706,4587.548,4.759989,0.691794,0.625520
707,4590.743,4.125324,0.760192,0.706393
708,4593.922,1.396263,0.228921,0.257086
709,4597.101,2.475194,0.093066,0.126859
710,4600.281,5.711987,0.857381,0.845204
711,4606.654,1.650129,0.220688,0.238094
712,4609.834,0.888531,0.179027,0.157050
713,4613.016,5.648520,0.223177,0.238719
714,4616.208,5.902386,0.617319,0.649087
715,4625.761,4.633056,0.680944,0.665111
716,4635.332,1.967462,0.271498,0.316592
717,4641.722,4.950388,0.076450,0.081341
718,4648.096,3.807991,0.347234,0.312301
719,4654.454,4.506123,0.157333,0.181032
720,4657.617,2.792527,0.865208,0.870451
721,4660.780,0.126933,0.712425,0.756360
722,4670.413,5.331188,0.090315,0.098671
723,4673.608,3.109859,0.103917,0.091783
724,4679.950,6.156252,0.174269,0.163304
725,4683.146,1.777063,0.134600,0.172678
726,4686.326,6.092786,0.868003,0.881874
727,4689.488,6.029319,0.220068,0.252415
728,4692.666,4.823455,0.915418,0.914180
729,4705.432,1.840529,0.850139,0.839249
730,4718.212,0.063467,0.640472,0.594744
731,4727.749,2.094395,0.109060,0.092626
732,4734.092,0.507732,0.895434,0.879158
733,4743.613,1.903996,0.318495,0.290745
734,4746.795,3.363725,0.151458,0.185635
735,4749.972,1.142397,0.257481,0.292315
736,4756.460,1.332797,0.578081,0.627436
737,4766.059,2.982926,0.198156,0.222951
738,4769.254,3.617592,0.201968,0.173912
739,4772.435,3.871458,0.122313,0.136646
740,4785.184,4.696522,0.335202,0.311030
741,4797.984,5.267721,0.537930,0.505354
742,4801.174,1.269330,0.086686,0.092400
743,4804.338,4.569589,0.086153,0.083874
744,4817.086,3.744525,0.246125,0.203081
745,4823.476,5.521587,0.345210,0.375047
746,4845.827,4.442656,0.103453,0.108268
747,4849.038,2.665594,0.480488,0.515647
748,4855.444,5.140788,0.176105,0.146893
749,4858.656,2.030929,0.409146,0.367764
750,4864.997,5.965853,0.799220,0.750458
751,4868.177,0.190400,0.902264,0.884534
752,4874.550,0.380799,0.905384,0.882253
753,4880.941,3.173326,0.098212,0.088813
754,4884.120,0.698132,0.455913,0.480206
755,4887.300,4.252257,0.109283,0.112898
756,4928.756,3.300259,0.520379,0.471165
757,4931.919,0.571199,0.760751,0.783876
758,4935.117,4.188790,0.901547,0.875719
759,4938.326,5.458121,0.083245,0.087176
760,4941.506,1.523196,0.479220,0.495304
761,4947.880,3.427192,0.200300,0.160433
762,4951.074,2.221328,0.831958,0.859283
763,4954.269,5.204254,0.102213,0.096700
764,4957.448,3.490659,0.875321,0.885773
765,4970.135,5.394654,0.095368,0.098980
766,4973.344,3.554125,0.560074,0.541107
767,4979.734,0.761598,0.543252,0.489111
768,4998.792,0.825065,0.306180,0.270929
769,5011.717,2.855993,0.463702,0.499323
770,5014.912,6.283185,0.539580,0.500883
771,5018.077,2.411728,0.104444,0.120575
772,5021.255,0.951998,0.134605,0.118469
773,5024.434,3.934924,0.428993,0.389573
774,5027.599,2.602127,0.896515,0.872570
775,5033.939,4.886922,0.804426,0.841805
776,5037.135,2.729060,0.855071,0.834990
777,5040.330,2.919460,0.588798,0.618521
778,5043.525,5.838920,0.569334,0.501696
779,5053.063,0.444266,0.557568,0.512294
780,5056.242,5.077321,0.368621,0.318479
781,5062.615,3.046393,0.708034,0.753665
782,5087.985,2.284795,0.173297,0.158051
783,5091.181,0.000000,0.152740,0.160892
784,5097.543,6.219719,0.148875,0.185438
785,5100.734,4.315723,0.243929,0.276027
786,5103.945,2.538661,0.123720,0.156144
787,5107.156,1.078931,0.797791,0.826715
788,5110.319,5.585054,0.109272,0.112479
789,5113.514,3.236792,0.757178,0.712571
790,5116.694,5.775453,0.704731,0.757304
791,5129.442,1.713596,0.766755,0.799129
792,5132.637,2.157862,0.769030,0.795427
793,5135.864,1.903996,0.188354,0.165290
794,5142.254,3.046393,0.815539,0.843295
795,5155.003,3.109859,0.299322,0.336407
796,5158.215,2.602127,0.892070,0.892679
797,5161.409,5.267721,0.148166,0.155368
798,5167.783,2.982926,0.468051,0.506366
799,5174.173,5.585054,0.839247,0.825820
800,5177.354,4.188790,0.429301,0.402025
801,5190.100,5.521587,0.452162,0.470033
802,5193.280,3.998391,0.794046,0.839890
803,5199.639,0.888531,0.259679,0.237974
804,5206.030,4.442656,0.682442,0.635780
805,5218.729,1.459730,0.207969,0.183394
806,5228.318,0.380799,0.529074,0.476792
807,5231.494,0.507732,0.847624,0.873152
808,5234.688,5.711987,0.848886,0.857254
809,5237.852,4.506123,0.756398,0.783306
810,5241.063,1.650129,0.907988,0.897972
811,5244.290,2.792527,0.787224,0.811203
812,5260.249,3.807991,0.154004,0.171616
813,5263.429,5.394654,0.091986,0.090587
814,5269.790,0.571199,0.260366,0.242477
815,5276.195,5.204254,0.281924,0.326311
816,5279.356,5.140788,0.649342,0.683766
817,5285.700,2.855993,0.143972,0.172691
818,5295.284,5.648520,0.724742,0.674248
819,5301.642,0.951998,0.910197,0.904392
820,5314.407,4.696522,0.181290,0.201715
821,5320.765,6.219719,0.637394,0.682926
822,5327.108,5.077321,0.222468,0.260080
823,5330.318,1.523196,0.200828,0.181806
824,5336.645,2.094395,0.407840,0.452746
825,5343.051,1.142397,0.367654,0.410246
826,5349.457,4.379190,0.510195,0.467267
827,5352.640,5.331188,0.226995,0.225091
828,5359.026,1.840529,0.339665,0.375821
829,5362.206,1.332797,0.870015,0.868915
830,5365.384,6.029319,0.632507,0.577898
831,5374.890,5.013855,0.289998,0.309936
832,5381.264,5.965853,0.408676,0.376203
833,5390.849,3.490659,0.116765,0.095713
834,5416.394,0.190400,0.231925,0.252690
835,5419.606,1.396263,0.095477,0.092489
836,5425.981,3.300259,0.088953,0.099529
837,5438.745,4.823455,0.098202,0.092882
838,5451.445,0.825065,0.147516,0.168940
839,5464.178,3.363725,0.724169,0.743450
840,5467.356,1.205864,0.710011,0.755947
841,5470.552,0.317333,0.323747,0.368527
842,5480.137,6.092786,0.155431,0.193811
843,5483.301,4.886922,0.897292,0.900170
844,5489.691,4.125324,0.602318,0.565321
845,5496.053,0.761598,0.574194,0.606230
846,5502.471,3.681058,0.884539,0.879950
847,5512.040,3.427192,0.688273,0.640121
848,5515.206,2.538661,0.538034,0.515514
849,5537.522,0.634665,0.237845,0.283177
850,5540.700,2.729060,0.417985,0.361850
851,5547.107,3.554125,0.383519,0.344462
852,5550.318,5.458121,0.090854,0.091121
853,5553.497,3.236792,0.926922,0.923755
854,5559.888,2.665594,0.130490,0.154667
855,5563.070,4.061857,0.894297,0.876693
856,5566.246,4.315723,0.892539,0.873027
857,5572.604,4.252257,0.739909,0.786995
858,5575.815,0.253866,0.610621,0.647324
859,5594.970,3.934924,0.311644,0.276096
860,5598.150,1.078931,0.702671,0.660015
861,5601.328,2.348261,0.806317,0.809799
862,5604.539,2.919460,0.462588,0.479547
863,5607.719,2.475194,0.691204,0.716408
864,5620.453,1.586663,0.737227,0.697681
865,5626.828,3.173326,0.137656,0.121137
866,5633.204,1.015464,0.408024,0.361432
867,5636.444,5.775453,0.898772,0.877514
868,5639.638,3.617592,0.286582,0.244875
869,5642.801,2.030929,0.161920,0.155148
870,5646.012,5.902386,0.530363,0.553698
871,5652.356,1.777063,0.919995,0.894487
872,5658.778,1.269330,0.099541,0.107878
873,5661.972,0.000000,0.833185,0.856434
874,5665.137,6.156252,0.195513,0.163582
875,5668.314,4.569589,0.270527,0.311937
876,5681.015,4.950388,0.759512,0.710999
877,5687.471,2.411728,0.171483,0.200635
878,5693.795,3.871458,0.761667,0.795936
879,5706.528,4.759989,0.924456,0.921881
880,5709.738,5.838920,0.889863,0.896473
881,5716.080,2.284795,0.773840,0.729061
882,5722.439,3.744525,0.854026,0.841466
883,5731.998,0.126933,0.095199,0.122281
884,5738.351,4.633056,0.812721,0.760803
885,5741.531,1.967462,0.088459,0.103304
886,5744.726,0.444266,0.084152,0.089844
887,5754.296,0.698132,0.280566,0.323531
888,5757.538,2.221328,0.093595,0.107462
889,5760.703,0.063467,0.848400,0.835825
890,5763.865,6.283185,0.104626,0.131623
891,5770.223,5.394654,0.490880,0.550778
892,5773.402,5.331188,0.101431,0.094729
893,5776.582,1.459730,0.092638,0.107162
894,5779.760,1.777063,0.166455,0.146437
895,5782.939,4.569589,0.194207,0.180310
896,5789.313,1.903996,0.112143,0.132136
897,5802.078,2.919460,0.210001,0.244221
898,5805.321,4.315723,0.454815,0.510362
899,5811.695,2.729060,0.898956,0.902563
900,5818.071,2.792527,0.317681,0.346130
901,5824.395,0.698132,0.906036,0.897634
902,5827.639,4.442656,0.817224,0.835698
903,5830.818,1.332797,0.647761,0.686115
904,5840.372,2.157862,0.900695,0.896278
905,5846.778,4.696522,0.920878,0.900397
906,5853.152,1.650129,0.506011,0.554143
907,5856.348,3.554125,0.081096,0.092712
908,5859.558,2.284795,0.090708,0.099562
909,5862.753,4.759989,0.080783,0.084984
910,5869.159,1.967462,0.121037,0.120189
911,5875.534,4.061857,0.199307,0.232821
912,5881.923,4.379190,0.685810,0.634235
913,5891.446,0.317333,0.902606,0.898775
914,5897.836,2.665594,0.595649,0.643417
915,5901.063,4.823455,0.905360,0.915436
916,5904.257,3.744525,0.695233,0.662666
917,5910.664,3.681058,0.221140,0.184973
918,5917.070,0.825065,0.599791,0.562823
919,5923.492,1.586663,0.634678,0.601346
920,5926.687,3.934924,0.525926,0.573437
921,5933.093,3.998391,0.653426,0.688421
922,5939.484,5.204254,0.673569,0.710987
923,5942.743,5.140788,0.129097,0.151767
924,5945.938,0.380799,0.303040,0.342109
925,5955.492,3.490659,0.448022,0.489376
926,5971.467,2.411728,0.137709,0.173435
927,5981.020,6.283185,0.164845,0.147004
928,5987.379,2.982926,0.103124,0.102794
929,5990.557,0.444266,0.412745,0.360845
930,5993.736,5.458121,0.686910,0.661420
931,5996.931,4.125324,0.244789,0.202594
932,6006.517,2.538661,0.093215,0.089707
933,6009.712,2.221328,0.565870,0.607498
934,6016.086,6.092786,0.502642,0.540462
935,6022.476,3.109859,0.115653,0.096613
936,6032.030,1.713596,0.129932,0.116885
937,6057.511,5.965853,0.794358,0.806375
938,6060.675,5.267721,0.815100,0.765346
939,6070.243,6.219719,0.094648,0.098814
940,6073.422,2.348261,0.703481,0.675621
941,6076.587,2.030929,0.902839,0.905013
942,6079.781,3.236792,0.888418,0.910165
943,6086.139,4.506123,0.880552,0.896029
944,6092.529,4.633056,0.850005,0.855753
945,6095.740,1.078931,0.570910,0.606506
946,6098.935,5.585054,0.096984,0.107680
947,6102.130,3.363725,0.098141,0.094472
948,6105.341,1.840529,0.573044,0.536998
949,6121.285,1.142397,0.408836,0.384671
950,6124.528,5.902386,0.110746,0.124869
951,6134.113,5.838920,0.262736,0.231372
952,6143.603,3.173326,0.309235,0.272178
953,6146.798,0.571199,0.284803,0.256105
954,6162.822,0.253866,0.897384,0.879841
955,6172.359,3.046393,0.915859,0.925049
956,6178.749,6.156252,0.088244,0.092826
957,6188.318,2.094395,0.919926,0.928734
958,6207.522,5.648520,0.579772,0.606228
959,6213.895,2.475194,0.564499,0.613783
960,6220.254,5.013855,0.671471,0.680742
961,6223.433,0.126933,0.926825,0.909046
962,6233.001,4.252257,0.867246,0.844606
963,6236.181,0.761598,0.641699,0.607163
964,6248.915,0.888531,0.541671,0.511911
965,6252.108,0.000000,0.375768,0.348390
966,6258.483,1.396263,0.731186,0.753161
967,6261.648,1.269330,0.112510,0.104980
968,6264.841,0.063467,0.325372,0.299267
969,6268.180,0.951998,0.138427,0.130966
970,6271.375,1.015464,0.368507,0.404158
971,6280.961,6.029319,0.725369,0.745084
972,6284.126,1.523196,0.935906,0.926217
973,6293.662,1.205864,0.364793,0.312374
974,6296.841,3.807991,0.140240,0.147562
975,6303.215,3.427192,0.854581,0.854403
976,6306.379,5.711987,0.359111,0.334166
977,6312.785,3.617592,0.883040,0.898939
978,6315.948,5.077321,0.644434,0.603574
979,6319.158,0.634665,0.194917,0.212390
980,6331.941,3.871458,0.127626,0.154855
981,6335.134,0.507732,0.414910,0.358136
982,6341.508,0.190400,0.421143,0.363300
983,6344.703,4.950388,0.091822,0.090410
984,6351.046,5.521587,0.430807,0.414769
985,6354.225,2.602127,0.639444,0.658384
986,6360.615,4.188790,0.181277,0.212944
987,6370.184,3.300259,0.415818,0.443170
988,6373.395,5.775453,0.910765,0.904648
989,6392.550,4.886922,0.750177,0.696852
990,6398.940,2.855993,0.167246,0.141377
991,6405.346,3.998391,0.293993,0.258023
992,6408.558,1.015464,0.706262,0.742770
993,6414.932,3.046393,0.637533,0.667750
994,6418.111,3.807991,0.103896,0.119721
995,6430.828,5.965853,0.099897,0.110699
996,6433.991,6.029319,0.901943,0.908695
997,6440.381,4.886922,0.674342,0.627194
998,6443.544,2.982926,0.709740,0.662451
999,6456.325,2.094395,0.799344,0.826615
1000,6459.506,2.284795,0.710329,0.757697
1001,6462.699,5.648520,0.507617,0.444952
1002,6465.862,5.585054,0.838503,0.801931
1003,6469.028,2.538661,0.577056,0.514485
1004,6472.188,5.521587,0.557342,0.532473
1005,6484.937,1.396263,0.133773,0.116549
1006,6500.928,2.475194,0.783445,0.737338
1007,6504.092,3.490659,0.870228,0.850767
1008,6507.271,2.919460,0.084633,0.075256
1009,6510.468,1.903996,0.579881,0.527951
1010,6516.824,1.650129,0.910334,0.889877
1011,6519.989,0.507732,0.883823,0.867571
1012,6526.345,6.156252,0.171490,0.156590
1013,6529.508,2.411728,0.926367,0.921211
1014,6535.885,5.077321,0.873030,0.850282
1015,6539.078,5.204254,0.148275,0.121366
1016,6545.484,3.236792,0.218196,0.237555
1017,6548.695,0.317333,0.766971,0.735270
1018,6555.053,1.967462,0.252309,0.209144
1019,6561.431,1.205864,0.203402,0.234130
1020,6564.622,1.459730,0.352042,0.411230
1021,6577.386,0.380799,0.105997,0.081764
1022,6583.729,0.444266,0.239536,0.277610
1023,6593.299,5.267721,0.902120,0.881673
1024,6596.478,0.126933,0.814511,0.841182
1025,6602.868,2.792527,0.906677,0.903310
1026,6609.258,4.506123,0.520159,0.478791
1027,6621.976,1.586663,0.085979,0.093257
1028,6625.138,2.030929,0.279382,0.244598
1029,6628.333,3.109859,0.836102,0.782491
1030,6634.691,4.569589,0.495149,0.541367
1031,6641.082,4.188790,0.874255,0.882986
1032,6644.277,5.140788,0.778366,0.818437
1033,6647.456,3.300259,0.465691,0.404746
1034,6653.878,2.348261,0.493801,0.538286
1035,6660.269,4.633056,0.804459,0.830507
1036,6676.164,0.825065,0.254336,0.221083
1037,6685.686,5.458121,0.094789,0.102685
1038,6692.028,5.775453,0.399954,0.435166
1039,6695.223,3.173326,0.888251,0.859840
1040,6698.386,1.777063,0.114864,0.107677
1041,6704.793,4.315723,0.744934,0.721894
1042,6720.785,5.013855,0.433703,0.370555
1043,6727.143,5.902386,0.324375,0.360982
1044,6733.501,0.634665,0.141729,0.141258
1045,6739.859,3.554125,0.119575,0.147210
1046,6743.022,0.761598,0.905547,0.906289
1047,6746.202,2.855993,0.554287,0.617120
1048,6752.561,4.061857,0.470997,0.492617
1049,6758.918,4.696522,0.640788,0.683848
1050,6762.080,3.934924,0.776320,0.725894
1051,6768.423,1.840529,0.915303,0.918017
1052,6771.602,3.363725,0.866779,0.831862
1053,6774.765,5.711987,0.445827,0.399107
1054,6787.561,0.698132,0.887766,0.859246
1055,6797.242,1.713596,0.901062,0.910126
1056,6800.438,6.283185,0.156094,0.135042
1057,6810.009,4.823455,0.117780,0.123007
1058,6813.186,0.888531,0.091450,0.101245
1059,6822.724,2.157862,0.917252,0.913929
1060,6825.904,0.063467,0.771786,0.802210
1061,6835.440,4.950388,0.178666,0.149456
1062,6845.026,5.394654,0.448126,0.411242
1063,6848.191,6.092786,0.890693,0.906507
1064,6857.774,2.602127,0.901682,0.882594
1065,6860.971,0.571199,0.102598,0.123734
1066,6864.149,5.331188,0.165596,0.135295
1067,6867.328,2.221328,0.920266,0.921067
1068,6873.687,1.078931,0.243286,0.263695
1069,6876.866,0.253866,0.376210,0.338196
1070,6899.199,3.617592,0.640375,0.608378
1071,6905.558,4.759989,0.408519,0.459880
1072,6911.918,3.427192,0.893168,0.871141
1073,6927.860,6.219719,0.915437,0.896671
1074,6931.039,0.000000,0.732993,0.763402
1075,6934.266,0.190400,0.910709,0.906991
1076,6940.656,2.729060,0.089432,0.100006
1077,6947.047,4.442656,0.096503,0.114302
1078,6959.780,5.838920,0.559526,0.513775
1079,6975.691,2.665594,0.862919,0.872732
1080,6978.886,3.871458,0.797245,0.761421
1081,6982.053,1.269330,0.091749,0.101797
1082,6985.244,4.379190,0.102241,0.101306
1083,6994.781,3.744525,0.868252,0.874991
1084,7007.546,0.951998,0.519650,0.568442
1085,7017.148,1.332797,0.191359,0.154262
1086,7023.538,4.252257,0.586386,0.612939
1087,7029.912,1.142397,0.665388,0.712553
1088,7033.091,4.125324,0.479304,0.550993
1089,7036.270,3.681058,0.809641,0.837591
1090,7039.451,1.523196,0.850453,0.875490
1091,7042.645,4.950388,0.518373,0.546900
1092,7049.002,2.538661,0.087965,0.099987
1093,7061.719,0.634665,0.101274,0.119691
1094,7068.078,2.729060,0.905209,0.897500
1095,7084.022,1.650129,0.907088,0.871455
1096,7093.574,5.521587,0.926896,0.911670
1097,7096.753,3.490659,0.792767,0.744916
1098,7099.964,0.761598,0.901587,0.892367
1099,7112.681,4.061857,0.423695,0.459377
1100,7125.430,5.140788,0.265108,0.306780
